Vehicle_ID,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events
CAR-30 ,23.56,81.84,135 kmh,5
CAR-17,22.4729,82.840516,70,3
 CAR-15,12.407837,73.5651,57,4
CAR 13,15.535863,72.5683,55,0
 CAR-24,18.508992,75.8318,40,4
 CAR-08,26.195,74.94,122 kmh,6
CAR-26,19.914222,87.127404,147 kmh,2
CAR-29,27.478875,85.673313,122 kmh,5
CAR 28,22.95,75.9434,166 kmh,4
CAR 24,24.3873,76.54,58,6
CAR-08 ,20.054351,73.615189,168 kmh,3
CAR-02,22.57,81.7801,154 kmh,4
CAR 23,14.2771,81.68,47,5
CAR-07 ,19.31,80.78,67,3
 CAR-15,15.0676,87.869537,76,2
 CAR-24,25.295,76.2457,90,1
car-27,21.53,75.84,144 kmh,1
car-01,22.6122,77.67,130 kmh,2
CAR-01 ,14.64,80.027138,65,0
 CAR-07,15.9116,74.97,55,5
CAR 27,14.63,77.6263,166 kmh,0
car-13,25.02,72.4705,81,3
CAR-02 ,23.0255,87.94,60,3
car-15,13.547923,85.7944,87,0
car-12,25.96,82.0442,129 kmh,5
CAR-27 ,14.25656,73.641,52,6
CAR 14,15.64,76.733,69,5
CAR 02,21.17,79.76,48,4
 CAR-10,26.83,87.827436,130 kmh,6
 CAR-05,23.86,73.447291,50,6
CAR-20 ,21.221058,79.002574,157 kmh,5
CAR-29,17.64822,87.534409,170 kmh,4
 CAR-25,15.9674,82.933099,174 kmh,6
car-08,12.566,86.9283,130 kmh,4
car-06,20.3664,75.337616,139 kmh,5
 CAR-04,27.2745,72.2993,75,2
CAR-19,23.241992,85.8683,66,1
CAR-08,24.03,87.264849,162 kmh,1
CAR-21,13.01,84.1,170 kmh,3
CAR-29 ,15.3735,84.7905,134 kmh,6
CAR 02,12.152072,79.0605,51,6
 CAR-13,19.449026,82.1072,74,5
 CAR-05,23.25,85.6351,86,0
car-14,21.93,81.511363,162 kmh,5
CAR-05 ,20.450679,75.617311,180 kmh,6
 CAR-02,16.219568,76.61,125 kmh,1
CAR-07 ,24.041515,79.43,67,3
car-05,16.2853,82.89,94,6
 CAR-13,21.9904,79.0359,40,5
CAR 18,19.644508,82.14,132 kmh,3
car-27,22.962286,77.6922,65,5
CAR-28 ,18.27,82.3967,52,0
CAR-07,17.22,82.552425,168 kmh,2
car-17,23.791687,75.87,167 kmh,5
CAR 03,20.785188,86.21,77,5
CAR-07,15.7588,83.642901,57,4
CAR-06 ,27.694935,73.1157,88,6
CAR 10,25.4149,80.220242,175 kmh,6
CAR-19,12.998384,78.8099,180 kmh,4
CAR-20,16.8729,73.6015,124 kmh,4
car-14,20.77,74.553261,54,3
CAR-21 ,26.6658,85.053896,44,2
 CAR-03,16.7985,84.838791,124 kmh,6
CAR 06,14.514502,83.2714,41,6
CAR-30 ,12.5185,77.3706,123 kmh,2
 CAR-07,16.6832,73.8354,62,4
 CAR-10,13.9413,80.223253,99,5
car-11,15.44,82.170763,86,2
CAR-15 ,26.140594,84.608553,49,1
CAR-28,27.73,74.901,120 kmh,1
CAR-25,20.1521,75.8135,48,2
CAR-14,27.18301,78.583803,67,1
CAR 24,15.968719,78.55,47,0
 CAR-11,14.2132,74.935618,123 kmh,3
CAR 11,19.631868,82.009218,120 kmh,3
 CAR-04,21.72848,83.3824,131 kmh,6
 CAR-04,25.3918,87.37,91,0
CAR 04,14.076205,83.333914,125 kmh,5
CAR-09 ,26.07,85.5,90,3
CAR-22 ,19.131,78.5156,134 kmh,2
CAR 18,20.21,79.78,75,2
 CAR-30,16.633,80.735101,139 kmh,2
CAR-02 ,25.434258,82.29,180 kmh,2
 CAR-29,24.44,74.92,167 kmh,6
 CAR-02,25.17,81.26,155 kmh,3
car-15,14.8981,83.13,65,3
car-08,24.603831,86.00071,70,3
 CAR-19,20.9138,86.02,139 kmh,0
CAR 18,17.6269,72.33,64,0
CAR 02,24.857596,75.11,152 kmh,5
car-22,23.58,83.6,177 kmh,3
CAR 11,25.92,85.8747,166 kmh,3
CAR 09,25.9661,75.976013,41,3
car-07,15.88,87.94,134 kmh,0
 CAR-30,19.3349,87.631121,65,5
CAR-08 ,13.9361,83.6144,179 kmh,3
CAR 14,12.2424,72.004241,55,4
 CAR-18,18.88,86.08,44,6
 CAR-08,23.32,80.9838,94,6
 CAR-13,27.41,86.99,95,6
 CAR-05,16.73,78.163,140 kmh,2
CAR 07,13.911427,87.0576,98,4
 CAR-05,20.845581,73.24,48,4
CAR 16,26.1611,86.55,168 kmh,2
CAR-04,19.3847,75.94,94,1
 CAR-26,21.52,81.08,132 kmh,0
CAR 10,27.27,74.632532,146 kmh,4
car-11,18.368606,85.35,50,1
CAR 01,21.277624,83.372,79,1
CAR 15,19.072691,73.078805,90,6
CAR-02,26.9745,75.168617,47,1
CAR-18,12.0112,81.344164,58,0
 CAR-10,19.0065,85.14,44,2
 CAR-17,26.489448,78.56,130 kmh,2
 CAR-08,16.105666,87.0806,73,2
CAR 26,16.06,73.88,180 kmh,3
CAR-29 ,25.3,82.9571,66,3
CAR-29,19.44593,75.72,157 kmh,3
CAR-02 ,21.5504,75.71,127 kmh,3
car-16,21.3525,86.54,156 kmh,5
CAR 13,13.69,76.0882,145 kmh,2
CAR-30 ,27.94,77.726616,179 kmh,4
CAR-08 ,24.4638,84.4829,151 kmh,5
car-22,18.63,75.63241,44,0
CAR-20,26.200187,87.99,139 kmh,1
CAR-23 ,12.8141,87.59909,165 kmh,0
car-13,14.995318,81.08,126 kmh,4
CAR 29,25.641288,82.4106,132 kmh,4
 CAR-16,25.89,83.390308,124 kmh,5
 CAR-09,14.5692,85.7929,64,0
CAR-18 ,14.63,77.09,144 kmh,1
CAR-04 ,26.814975,84.82,143 kmh,0
car-02,25.95,72.021729,157 kmh,6
CAR-28 ,20.044805,79.0244,96,5
CAR-20 ,20.689451,78.9,72,4
CAR 24,15.2168,75.4885,123 kmh,4
CAR-14 ,12.5413,83.6577,122 kmh,0
CAR-07,19.4846,84.04,126 kmh,1
CAR 03,20.77,77.058034,122 kmh,1
 CAR-24,19.78,78.28,166 kmh,6
CAR 16,17.5576,75.36,77,1
 CAR-27,24.056751,81.45,120 kmh,0
car-03,13.75,82.41,47,1
 CAR-15,19.95,72.29,121 kmh,6
CAR-18 ,12.6252,73.5351,161 kmh,2
car-25,27.2424,85.701134,40,0
CAR 05,24.23,87.0358,49,0
CAR 07,27.71,85.9005,121 kmh,1
CAR 29,14.491129,79.8508,157 kmh,4
car-23,16.85,78.3821,92,4
CAR-04 ,24.2123,86.103789,69,4
car-26,15.291051,75.6667,40,1
CAR 01,21.894796,86.876122,176 kmh,0
CAR-02 ,17.7201,85.05,124 kmh,6
CAR-30 ,26.19,80.221431,134 kmh,2
CAR-24,17.53,78.15,168 kmh,5
 CAR-16,21.1753,78.541563,151 kmh,4
 CAR-11,15.26,75.14,126 kmh,6
car-27,13.77,86.09,75,6
CAR-21 ,25.1486,82.23,162 kmh,5
car-19,25.5,79.5619,65,2
CAR 08,20.83,75.2414,57,6
CAR-19,15.89,82.1621,44,2
car-27,27.63,73.47,83,0
CAR-20,12.29,78.22,142 kmh,2
 CAR-13,17.16,84.27,56,4
CAR-30 ,18.263046,86.08,152 kmh,3
CAR 04,23.27,86.846752,47,3
 CAR-23,16.07,83.2012,62,1
car-29,21.250794,75.0248,140 kmh,2
CAR-04,18.91,74.0599,159 kmh,0
car-12,26.3102,81.5586,99,6
 CAR-05,18.978947,86.21,132 kmh,1
CAR-07,15.676538,77.124804,149 kmh,1
CAR-05 ,16.43799,82.501062,180 kmh,1
car-22,22.152835,74.676598,49,5
CAR 16,16.780298,78.530413,98,6
car-21,12.378081,81.1023,60,3
car-06,25.43,85.38,129 kmh,2
CAR-15,25.3282,85.09,144 kmh,2
car-29,21.6213,76.292,43,2
CAR-02 ,22.64,87.5964,50,0
CAR-02,24.1726,76.34,42,5
CAR 20,17.216347,75.14,52,2
 CAR-16,24.8306,80.76,164 kmh,1
CAR 03,14.7191,84.735462,74,0
CAR 14,12.544452,80.4652,179 kmh,2
CAR-05,25.38,80.776045,145 kmh,5
CAR-22 ,27.464141,79.66,172 kmh,1
CAR 20,23.94,84.155029,142 kmh,1
 CAR-03,18.86,84.3315,138 kmh,0
car-12,16.01,85.872957,149 kmh,4
CAR-05 ,26.777505,84.4255,41,6
 CAR-12,20.83,77.29,41,2
car-21,20.61,74.63,133 kmh,6
CAR 24,19.39,79.5118,66,6
CAR 18,15.553351,79.135,92,6
car-10,14.4147,84.04,40,1
CAR-23 ,13.27,75.581415,98,4
car-11,27.7355,80.39,128 kmh,5
CAR-03 ,12.77,78.87,41,4
CAR-07 ,23.52,87.223864,142 kmh,1
car-17,14.6429,83.01,146 kmh,2
car-29,21.598004,84.533058,74,5
CAR-16 ,15.2519,83.0214,78,1
CAR-03,19.2,85.321239,176 kmh,1
car-24,16.4,75.082176,165 kmh,2
CAR-21 ,22.55,81.011843,67,2
CAR 04,14.65,86.17,178 kmh,3
CAR 01,12.165599,78.2667,138 kmh,6
 CAR-22,15.9757,82.736126,170 kmh,5
car-22,19.3336,78.7805,96,4
CAR-03 ,15.9851,77.27,86,4
CAR-15 ,23.046891,82.2061,180 kmh,4
CAR-22 ,14.800959,77.6357,87,6
CAR-17,15.9,82.207725,56,5
CAR-24 ,21.85,76.95,65,6
CAR 03,26.24,73.05,152 kmh,2
car-30,14.504877,78.64,138 kmh,3
 CAR-26,23.96501,75.907533,94,2
CAR-14,24.78,79.7,51,6
CAR 05,20.72,73.8778,84,5
CAR-24,22.05,78.9898,96,1
CAR 08,13.9148,86.36,155 kmh,5
CAR-07 ,15.6308,81.04,126 kmh,4
CAR 24,21.39,85.36,45,4
CAR 01,16.404821,79.095135,122 kmh,1
car-28,19.97,86.98,87,1
CAR-30,15.891646,83.8345,158 kmh,2
CAR-13,21.9705,80.251262,160 kmh,5
CAR-21 ,13.020269,79.741001,81,4
CAR-07 ,17.66,72.8676,166 kmh,4
CAR-17 ,15.4339,87.14134,151 kmh,0
CAR-14 ,27.6781,73.286181,171 kmh,6
CAR-18,24.9948,81.059394,52,5
CAR 01,25.205222,86.585,76,1
CAR 14,21.6417,79.7092,55,2
CAR-29,13.301503,81.584228,163 kmh,4
 CAR-21,27.07,79.75,129 kmh,6
car-30,20.431611,83.9782,93,3
CAR-29 ,26.53,78.64,124 kmh,3
CAR-27 ,14.913422,81.37,77,0
 CAR-17,21.0806,73.206156,130 kmh,3
 CAR-23,22.1179,87.7536,86,5
 CAR-28,17.5194,81.984,61,2
car-15,17.11,72.92,136 kmh,1
CAR-11,20.0,82.220764,143 kmh,2
CAR-21 ,12.4418,72.02,90,3
car-10,22.444,80.414316,148 kmh,2
CAR-13,27.7934,82.404916,163 kmh,2
car-27,23.6735,82.0857,89,0
 CAR-10,22.23,79.81,47,3
car-13,21.352939,74.154862,74,2
 CAR-16,21.04,72.43,138 kmh,0
car-08,14.8725,72.68,178 kmh,0
CAR-05,14.2,86.7458,46,1
CAR-30 ,26.2307,86.25,49,1
CAR-05,26.24,86.0547,65,1
 CAR-22,21.4657,80.587576,69,0
car-16,18.17,76.71,99,2
CAR-13,24.334002,83.122492,168 kmh,0
CAR-20,16.54,72.4369,75,6
car-29,24.302864,81.434092,85,0
CAR 10,24.4796,85.6344,72,5
CAR 08,23.61,87.565795,47,1
 CAR-16,26.2674,85.6,74,5
CAR-19 ,26.175542,72.628164,43,0
CAR-09 ,15.162242,78.597831,97,2
CAR-10,22.2759,74.4104,100,5
 CAR-06,25.38,72.723893,41,2
CAR-06,22.376534,77.037512,70,0
CAR-30 ,14.463474,84.6,92,5
 CAR-07,20.0566,87.016467,45,6
car-10,13.0,86.4709,99,2
CAR-25,19.22,80.73,152 kmh,3
CAR 19,14.380629,80.6147,154 kmh,6
CAR-04 ,26.49,80.1262,165 kmh,2
 CAR-21,21.5567,77.48,74,1
car-20,27.40513,77.2819,124 kmh,2
car-03,24.6099,82.006289,144 kmh,3
car-02,15.098,73.09,162 kmh,1
CAR-10,18.6451,75.4647,138 kmh,2
CAR 05,22.3221,81.8248,80,4
CAR 30,20.55,83.4421,86,1
CAR-25,18.896767,81.4902,139 kmh,4
CAR-01 ,24.467378,84.8036,179 kmh,0
car-18,21.57,73.6447,145 kmh,0
CAR 27,23.4658,77.983897,42,2
car-02,19.65,79.969686,156 kmh,3
CAR-15,26.5243,85.8138,91,0
CAR-16 ,16.697014,81.438541,86,2
CAR-13 ,14.361244,72.39379,88,5
CAR-15,21.2026,77.116764,72,0
CAR-01,14.04,82.358038,50,0
car-26,25.8304,76.747674,162 kmh,3
car-24,22.775232,82.66558,140 kmh,1
CAR-22 ,13.8319,78.1685,97,3
CAR 03,16.88,78.7933,162 kmh,0
car-06,27.99,77.3415,131 kmh,1
CAR-05,26.7,81.1101,153 kmh,2
 CAR-26,25.967426,74.613755,142 kmh,6
CAR-20 ,26.102745,83.212718,157 kmh,2
car-09,14.01,78.24,73,0
car-20,22.41,84.2696,68,5
CAR 04,21.6959,76.446527,42,6
 CAR-11,13.287703,85.83,146 kmh,4
 CAR-30,27.8964,84.68,156 kmh,3
CAR-22,19.009708,87.98,57,1
 CAR-27,20.8785,72.0062,79,1
car-12,15.449613,77.20158,83,5
CAR-01 ,15.3153,73.0698,143 kmh,3
CAR 07,19.947162,75.63,148 kmh,6
car-16,20.57,72.623425,55,1
 CAR-09,23.35,74.014855,96,0
car-26,26.437,87.422323,98,5
CAR-01 ,17.0258,84.0771,171 kmh,2
car-07,25.21,84.621533,147 kmh,1
 CAR-07,26.316646,87.10122,87,0
car-14,25.8326,73.9156,78,3
 CAR-20,20.125,77.774001,135 kmh,0
CAR-05 ,15.3363,84.0576,49,2
 CAR-14,25.3485,77.85,129 kmh,2
CAR-28 ,12.7437,83.763957,166 kmh,6
CAR-12 ,24.35,84.08,124 kmh,6
CAR-15 ,24.3265,87.14505,71,1
 CAR-28,23.2704,86.7609,41,6
CAR-01,24.1362,80.27,70,2
CAR 23,27.0016,73.05,55,2
CAR-20,17.9217,76.65,121 kmh,1
CAR-12 ,25.7304,77.92,94,4
CAR-17,22.1341,87.7105,53,2
 CAR-12,16.472993,76.88,66,6
CAR-20,21.14,87.506433,84,2
CAR 16,25.979744,79.6317,44,0
 CAR-04,12.9301,81.22,158 kmh,4
CAR-17,17.2445,87.73,130 kmh,0
 CAR-04,13.857969,82.342315,129 kmh,1
car-26,12.76,79.37,157 kmh,0
car-13,27.47466,76.78,98,3
 CAR-04,20.337142,80.16,96,3
car-03,23.789787,72.31,159 kmh,4
CAR-21 ,24.85,85.09,93,1
CAR-21 ,17.377414,82.6969,173 kmh,0
CAR-27,14.36,72.148447,137 kmh,6
CAR-21 ,19.3915,83.757165,173 kmh,4
CAR-21,24.05,75.665665,135 kmh,1
 CAR-28,23.607954,77.688,56,2
 CAR-02,19.006252,85.143952,121 kmh,5
car-15,25.4349,73.57,49,2
 CAR-17,12.3649,78.0091,75,2
car-14,17.47,76.5,143 kmh,2
car-13,18.0216,87.16,77,4
car-09,20.20583,78.33,155 kmh,5
CAR-02,20.65,83.22,82,3
CAR 26,22.801315,74.4,86,1
CAR-10 ,16.93,87.7718,144 kmh,6
 CAR-26,15.99,81.786845,62,6
 CAR-26,15.863686,87.807399,175 kmh,6
CAR 05,16.694,86.623,91,4
CAR-14,16.45,82.0,91,4
CAR 02,15.35,74.3607,128 kmh,6
 CAR-19,14.11912,82.1272,137 kmh,1
CAR-15 ,17.48,79.113429,152 kmh,3
CAR-26 ,22.96,76.211,178 kmh,0
CAR 03,20.533241,84.4657,55,0
CAR-26,25.91106,81.012674,76,3
CAR-12 ,19.949,82.09,151 kmh,0
CAR-02,21.4426,87.5776,180 kmh,6
CAR-19 ,27.502464,76.782228,154 kmh,2
CAR-21 ,23.32029,80.867803,176 kmh,1
CAR 07,14.721465,73.1233,172 kmh,5
car-15,26.746836,85.83,67,4
CAR 20,13.18,80.494,46,2
CAR-02,18.22,84.893823,125 kmh,5
CAR-05,19.01,77.631462,176 kmh,2
 CAR-06,12.46,72.370652,47,3
CAR-01,16.911105,85.36,172 kmh,3
CAR-29 ,20.4707,83.777142,68,4
car-17,20.647484,76.71,141 kmh,6
car-10,27.211567,80.429222,171 kmh,3
CAR-10 ,12.473549,77.2633,92,2
CAR 29,21.5166,87.5099,99,4
CAR 14,17.28,86.0493,89,4
CAR-18,23.91,82.38,80,4
car-19,27.1611,78.19,134 kmh,2
CAR-27,14.44,80.7,127 kmh,3
CAR-04,21.5451,85.541518,178 kmh,0
CAR-06,24.59,76.833966,67,2
CAR 20,22.2281,80.04,86,4
car-19,18.59,81.899464,163 kmh,1
 CAR-06,21.285671,72.982236,87,0
 CAR-22,27.63,86.73,136 kmh,3
CAR-22 ,18.4251,87.09,61,2
 CAR-14,22.01,85.918132,145 kmh,1
 CAR-08,24.23,76.53,120 kmh,5
CAR-01 ,13.3171,87.27,142 kmh,2
 CAR-07,14.6934,74.7856,153 kmh,5
CAR-23 ,26.94,77.02,81,3
CAR 29,20.91,75.24,71,6
CAR-19 ,19.3272,79.618,47,1
CAR-25 ,14.621,82.899145,68,2
CAR-12,12.6755,72.52,169 kmh,3
CAR 28,16.224328,85.4628,130 kmh,1
CAR-20,25.490263,77.13,163 kmh,5
CAR 13,17.6354,86.375629,164 kmh,0
CAR 23,15.64,82.47,177 kmh,6
 CAR-18,13.6518,84.34,57,2
 CAR-16,16.8,86.86764,56,1
CAR-28 ,25.52159,73.92,131 kmh,3
CAR-16 ,16.958456,80.88,79,6
CAR 11,15.03,75.4274,143 kmh,5
CAR 01,22.2323,72.567519,50,5
CAR-30,18.6532,86.99,40,3
car-11,22.6402,82.223969,86,6
CAR-19 ,17.14,72.2105,83,0
CAR-23,12.0988,79.748065,172 kmh,3
 CAR-14,27.764185,84.8042,150 kmh,2
 CAR-21,25.979418,73.1626,124 kmh,3
CAR 09,16.56,80.773996,49,6
CAR 17,25.83,78.6953,169 kmh,3
 CAR-02,18.43,77.218061,66,6
 CAR-05,20.158058,75.8076,62,3
CAR-18 ,26.2193,84.87,68,2
car-24,19.913919,76.3235,173 kmh,4
CAR-27,12.36,73.4471,91,3
car-26,24.705463,75.9069,43,0
CAR-25,24.2028,81.570748,156 kmh,0
CAR-21,21.0098,75.143075,42,6
 CAR-09,27.927118,84.87,61,5
 CAR-26,16.117,79.4488,74,5
car-17,12.03,81.2271,160 kmh,2
CAR 11,17.249547,83.8486,171 kmh,5
car-30,21.743805,72.71,172 kmh,1
CAR 24,27.039,75.7635,175 kmh,6
CAR-21 ,24.11,76.05916,138 kmh,4
car-17,15.9413,82.494346,163 kmh,4
car-06,19.0473,73.041664,141 kmh,5
CAR-21,13.614048,83.56,76,5
CAR 21,16.82,76.85,128 kmh,3
 CAR-14,21.81,74.861887,91,6
CAR-13,21.252385,83.0469,138 kmh,4
CAR-15 ,20.7919,86.966358,71,4
 CAR-06,24.86,75.5331,134 kmh,1
CAR 11,20.557567,73.0426,160 kmh,2
CAR 28,18.1131,75.38,72,5
CAR-07 ,18.7151,74.09,46,1
CAR-10,12.84,76.7014,72,6
CAR-22,25.01,73.5737,59,2
car-12,16.094438,86.038105,68,6
 CAR-04,12.0092,79.234591,134 kmh,0
CAR-01,16.15,86.464113,72,3
car-21,20.09,77.499404,159 kmh,5
CAR-02,23.93,83.85,175 kmh,2
 CAR-09,15.7736,77.151859,147 kmh,4
car-27,22.134244,72.6322,53,1
CAR-12 ,25.775,78.79,64,3
CAR-22,24.02,76.58,78,2
CAR 09,20.07,85.448,64,2
car-30,16.14,82.1514,56,2
 CAR-12,14.95,82.1036,122 kmh,3
CAR 28,26.419008,81.32,159 kmh,6
CAR-15 ,12.207528,81.789803,97,5
CAR-22,16.908824,78.4446,86,1
 CAR-01,17.084516,77.367,154 kmh,6
CAR-25 ,16.164252,73.7809,80,3
CAR-19 ,16.5685,87.5,128 kmh,2
CAR-11 ,16.79,76.1936,134 kmh,1
 CAR-12,21.5616,83.1086,141 kmh,4
CAR-03,27.396973,77.1388,140 kmh,4
car-26,14.46,75.1588,73,1
CAR-25 ,13.53,80.16313,59,3
CAR-11,12.399886,74.37,97,1
CAR-01 ,27.13,82.9337,158 kmh,1
 CAR-22,26.233997,84.99,75,6
CAR-01,19.687905,74.140248,136 kmh,2
car-28,12.67,81.240732,144 kmh,6
CAR 15,20.0922,74.061741,170 kmh,1
CAR 10,19.84,82.010702,93,3
CAR-04,14.6,73.975295,163 kmh,3
CAR-02 ,15.35,74.58,51,0
car-27,16.178236,80.9307,139 kmh,4
CAR 18,23.89,74.793451,173 kmh,0
CAR 11,18.282045,76.972316,55,2
CAR-11,25.98,83.47,51,4
CAR 07,22.7139,81.3677,78,3
 CAR-15,18.8,87.638737,135 kmh,6
CAR-01 ,16.2111,73.52,46,6
CAR-25,26.003225,77.878353,54,2
 CAR-15,14.517075,76.893,91,5
CAR-25,27.203705,79.2362,149 kmh,4
CAR-04,21.6601,78.0,158 kmh,0
CAR-18,19.131032,73.236762,40,5
CAR-30 ,13.1416,84.47,53,2
CAR 13,15.182737,79.610719,138 kmh,5
CAR-10,21.905178,79.773,131 kmh,5
CAR-18 ,22.89,86.3054,88,0
CAR-30,26.0015,80.6599,155 kmh,5
CAR-05,18.3633,77.44,46,6
CAR 26,15.12,77.54,42,4
CAR-27 ,17.174,72.2611,51,6
CAR-06,20.8,77.863794,55,0
CAR-03 ,12.8825,72.766167,86,6
 CAR-18,21.718604,76.9913,137 kmh,4
CAR 14,12.78,74.610182,85,6
CAR-17 ,24.7017,78.2057,83,3
CAR-10,20.9695,84.4599,151 kmh,3
CAR-29,23.0475,79.8,64,1
 CAR-28,12.91,75.9805,132 kmh,5
CAR-20,16.9,83.0127,99,6
 CAR-21,20.475682,83.809318,61,3
CAR 09,14.5525,73.213289,122 kmh,0
car-10,15.5202,73.6269,61,5
CAR-18 ,27.531891,79.24,154 kmh,5
CAR-09,25.51999,81.0,98,4
CAR-09 ,26.88,79.75,163 kmh,1
CAR-14,19.39766,82.102119,62,1
car-06,23.07,81.84,59,5
 CAR-21,27.65654,78.71,75,5
car-19,20.8169,82.51,48,5
CAR-21 ,12.792,72.5524,143 kmh,5
CAR-14,20.81,86.810798,157 kmh,5
CAR-30,17.14,85.1352,84,4
CAR-21 ,17.979,74.672969,126 kmh,1
CAR 27,19.2243,76.7042,166 kmh,2
 CAR-21,17.5747,87.546618,169 kmh,6
CAR-07,17.049752,79.43,126 kmh,0
car-02,23.22,86.2552,122 kmh,2
 CAR-10,20.2035,80.645326,138 kmh,4
 CAR-28,27.407336,73.5959,151 kmh,1
 CAR-02,18.5807,85.77,67,5
car-13,16.079752,82.79,76,3
CAR 08,21.81,78.2797,90,6
CAR-24,27.6203,74.1923,175 kmh,1
CAR-17 ,20.06,78.6985,167 kmh,3
CAR 20,20.1182,82.3368,141 kmh,2
CAR-27 ,25.467759,75.0988,146 kmh,2
CAR 14,19.41,85.0698,177 kmh,0
car-15,14.1827,81.1046,64,6
CAR-05,17.19,73.531873,69,6
car-26,17.263751,72.312464,178 kmh,2
CAR 17,23.2718,80.170109,154 kmh,3
CAR 19,21.27,87.5272,149 kmh,2
CAR-14 ,26.97,81.9354,65,6
car-24,27.0907,87.460578,133 kmh,4
CAR-03,16.134,72.53,161 kmh,4
 CAR-15,20.012,77.850454,86,2
 CAR-03,21.59,84.7301,127 kmh,3
CAR 25,21.92,77.1706,134 kmh,1
car-22,15.157947,84.980113,56,1
car-02,21.050738,75.81191,157 kmh,5
CAR-06,21.727943,78.373235,142 kmh,5
 CAR-29,20.4392,72.2893,60,5
 CAR-23,26.3375,79.271265,122 kmh,3
CAR 09,24.224177,78.9872,90,2
CAR 13,16.2025,77.48,154 kmh,1
car-15,22.27,84.7,142 kmh,2
CAR-24 ,18.176267,79.61,99,4
CAR-02,19.07,75.6785,131 kmh,0
car-16,17.073459,86.968039,135 kmh,2
car-30,25.23,87.744845,135 kmh,0
car-06,24.4409,74.66,152 kmh,1
CAR-18 ,19.992994,80.081001,136 kmh,4
CAR-19,12.58,82.1841,57,6
 CAR-25,13.075938,75.8653,49,1
CAR-07 ,27.0379,79.64,146 kmh,5
CAR-01 ,13.008648,76.631198,43,3
CAR 01,26.08,81.4827,149 kmh,3
CAR 03,22.5839,86.45,62,5
CAR 21,20.0705,76.5767,44,4
CAR-19,13.105311,76.14,51,5
 CAR-28,15.79,73.0128,126 kmh,6
CAR-11 ,17.9,79.57,158 kmh,4
CAR-03,23.981701,72.85,43,4
CAR-16,14.866149,76.6,71,2
CAR-06 ,14.38,82.67,137 kmh,3
CAR 06,24.783943,72.86,171 kmh,5
CAR 02,21.7366,87.77,41,5
CAR 17,27.76,85.14,143 kmh,3
CAR-09 ,13.6719,81.9266,175 kmh,2
 CAR-15,14.2381,79.641003,156 kmh,3
 CAR-08,26.9566,81.7964,155 kmh,2
car-25,16.2801,75.6471,42,6
CAR-12,13.514292,74.446,67,2
CAR 29,18.57,81.5349,172 kmh,6
 CAR-24,26.60509,75.284069,94,5
CAR-30 ,23.3089,78.0683,81,0
CAR-14 ,14.90777,73.739729,152 kmh,4
CAR 29,19.997266,73.35,158 kmh,0
CAR-24,21.944617,76.4403,57,3
CAR-21 ,15.99,79.061594,48,6
CAR-03,26.59,74.9477,94,3
CAR 01,20.8691,81.8,70,4
CAR-09,17.312627,72.08612,56,1
car-24,21.9291,84.0101,154 kmh,0
 CAR-29,26.48,76.47,170 kmh,5
CAR 07,25.51,74.5217,142 kmh,1
CAR-12 ,23.87,85.8024,148 kmh,0
CAR 15,17.5843,85.47,120 kmh,1
CAR-30,23.64,82.32,85,2
car-11,18.74,84.795335,94,5
CAR-21 ,26.05,77.3,159 kmh,0
car-01,13.882322,76.21,78,4
car-25,27.2169,73.83,70,0
CAR-04,25.679914,72.523823,80,3
 CAR-06,26.599317,77.9236,84,0
CAR-06,17.911671,74.53,127 kmh,1
car-28,14.8899,80.1153,97,5
CAR-08,12.82,81.4265,66,6
 CAR-30,22.05,85.4,88,1
car-25,18.767708,73.6197,137 kmh,3
 CAR-23,16.409616,81.4755,142 kmh,3
CAR-28 ,17.027773,83.8,148 kmh,5
 CAR-11,22.688033,79.52,145 kmh,1
CAR 14,12.59,79.526387,154 kmh,5
car-22,25.542002,75.99,49,5
 CAR-02,13.927454,77.87,98,3
car-03,13.75,82.987921,45,4
CAR-30 ,13.434518,83.7056,170 kmh,6
CAR-24 ,26.8156,85.880396,147 kmh,5
car-30,13.01,76.12,135 kmh,5
CAR-30,12.64,72.8401,54,4
CAR-07,19.869853,81.752995,180 kmh,4
CAR 20,12.5899,87.455239,92,5
car-11,13.0994,76.4325,177 kmh,6
car-09,24.34,78.04,160 kmh,3
 CAR-07,22.23,78.9533,57,0
 CAR-18,19.7191,75.4894,98,0
CAR-05 ,19.59,73.8292,95,1
CAR 08,15.746817,72.0806,63,5
car-23,23.558781,82.088012,126 kmh,5
 CAR-27,23.660046,82.4542,124 kmh,3
CAR-12 ,15.771849,84.5705,49,0
car-09,19.12,79.1939,140 kmh,0
car-24,13.1839,83.36,135 kmh,3
CAR-20 ,14.585592,76.1972,137 kmh,1
 CAR-12,13.51214,73.0812,98,6
car-27,12.3944,72.64,125 kmh,2
CAR 03,26.4288,74.71,176 kmh,4
car-26,23.29295,85.115221,82,5
 CAR-16,14.049976,86.2524,76,2
CAR-26 ,23.5,86.6377,42,0
CAR-20,14.3124,85.291082,77,1
CAR-20,24.977287,76.0833,51,0
CAR 29,23.485974,86.32,78,6
CAR-13 ,20.485778,80.3996,99,2
 CAR-04,26.85,74.7531,145 kmh,0
CAR-12,19.633,79.2349,48,3
car-03,12.7242,73.8706,50,1
CAR-13 ,14.5867,74.5151,68,1
